node,clustering_coefficient
352,0.0
353,0.0
354,0.0
355,1.0
356,1.0
360,0.0
362,0.1
363,0.0
364,0.0
366,0.0
367,0.0
368,0.0
369,1.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.16666666666666666
386,1.0
387,0.3333333333333333
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,1.0
394,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,1.0
401,1.0
402,0.0
403,0.3333333333333333
406,1.0
409,0.0
410,0.0
411,0.0
412,0.0
413,1.0
414,1.0
415,1.0
419,0.0
420,0.0
421,0.3333333333333333
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
433,0.0
435,0.6666666666666666
438,0.0
439,0.0
440,0.0
441,0.0
442,0.3333333333333333
443,0.0
444,0.0
445,0.3333333333333333
446,0.0
447,0.3333333333333333
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
457,0.3333333333333333
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.3333333333333333
466,0.0
467,0.3333333333333333
468,0.0
469,0.0
470,0.0
471,0.3333333333333333
472,0.0
473,0.0
474,0.0
475,0.3333333333333333
476,0.0
477,0.0
478,0.3333333333333333
479,0.0
480,0.16666666666666666
481,0.3333333333333333
482,0.3333333333333333
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.6666666666666666
489,0.0
490,0.0
491,0.3333333333333333
492,0.0
493,0.0
494,0.0
496,0.06666666666666667
497,0.0
502,0.0
503,0.0
504,0.0
506,0.0
507,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
1480,0.6666666666666666
1481,0.0
1482,0.0
1483,0.0
1484,0.0
